name,image,ratings,no_of_ratings,discount_price,actual_price,category
NISHTECH Computer Power Cable Cord for Desktops PC and Printers/Monitor SMPS Power Cable IEC Mains Power Cable (1.5M- Black),https://m.media-amazon.com/images/I/61scLVeJ5UL._AC_UL800_.jpg,3.9,670.0,149.0,299.0,Displays
"boAt Wave Edge with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,...",https://m.media-amazon.com/images/I/61cNUrQClaL._AC_UL800_.jpg,3.8,649.0,2099.0,8990.0,Displays
"boAt Wave Edge with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,...",https://m.media-amazon.com/images/I/61sDaplCVuL._AC_UL800_.jpg,3.8,649.0,2099.0,8900.0,Displays
"boAt Wave Edge with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,...",https://m.media-amazon.com/images/I/611xYqDdfRL._AC_UL800_.jpg,3.8,649.0,2299.0,8990.0,Displays
CRUST Smart Mini UPS for WiFi Router and Modem. Upto 4 Hours Power Backup. Replaceable EV Grade Li-Ion Battery. Supports 9...,https://m.media-amazon.com/images/I/61ApG4DwHOL._AC_UL800_.jpg,4.2,648.0,1699.0,2199.0,Networking
Techlife JNL-7513 Waterproof Camera Shoulder Bag for Nikon Canon Sony and All DSLR Cameras,https://m.media-amazon.com/images/I/61sBM9O5KbL._AC_UL800_.jpg,4.4,647.0,799.0,999.0,Cameras
"Smart Shelter Adjustable Size Universal 100% Metal Speaker Stand Wall Mount, Speaker Holder/Bracket, Accommodate All Speak...",https://m.media-amazon.com/images/I/41yLKkFJONL._AC_UL800_.jpg,3.6,641.0,699.0,1999.0,Speakers
Cason CN10 Proffessional 4K 60fps HD 24MP Action Camera For Vlogging with EIS Anti Shake Touch Screen Waterproof Sports Ca...,https://m.media-amazon.com/images/I/71e+tm0YMTL._AC_UL800_.jpg,3.8,641.0,7879.0,12995.0,Cameras
"E-COSMOS Car Rear View Reverse Parking Camera with HD Night Vision 8 LED Waterproof 170 Degree Wide Angle, Black, Small",https://m.media-amazon.com/images/I/41s-TzDSjhL._AC_UL800_.jpg,3.3,636.0,474.0,999.0,Cameras
"Bambalio BL82MS 240 Functions and 2 Line Display Scientific Calulator, 3 Years Warranty.",https://m.media-amazon.com/images/I/612cV6fJxuL._AC_UL800_.jpg,3.9,627.0,450.0,510.0,Displays
"HIKVISION Wired 1080p HD 2MP Security Camera, White",https://m.media-amazon.com/images/I/61G4g+wtfZL._AC_UL800_.jpg,3.9,617.0,1200.0,1500.0,Cameras
Takara Karaoke Speaker Trolley 12 Inch Woofer Portable Multimedia Bluetooth; Audio Recording; USB; SD; TF; AUX PA System w...,https://m.media-amazon.com/images/I/51U1oRQFvNS._AC_UL800_.jpg,4.0,615.0,14990.0,15900.0,Speakers
FreshDcart Portable Magnifying Lens 3X High-Powered Magnification Hand-Held Folding Magnifier Glass with LED Lights Stand ...,https://m.media-amazon.com/images/I/51R3F+xnHML._AC_UL800_.jpg,3.8,609.0,330.0,899.0,Cameras
"AmazonBasics RJ45 Cat 7 High-Speed Gigabit Ethernet Patch Printer, Server Internet Cable, 10Gbps, 600MHz - (Black, 5-Foot)",https://m.media-amazon.com/images/I/61iomJSHgiL._AC_UL800_.jpg,4.4,598.0,229.0,499.0,Networking
"Lenovo L-Series 60.45 cm (24 inch) FHD IPS Ultraslim Monitor | 16.7 Million Colors, 75Hz, AMD FreeSync, HDMI, Tilt, VESA M...",https://m.media-amazon.com/images/I/61A098WjyBL._AC_UL800_.jpg,4.5,593.0,9300.0,18690.0,Displays
"LG Ultrawide 29Wl500, 29 Inch (73 Cm) 21:9 Wfhd LCD 2560 X 1080 Pixels IPS Display - HDR 10, AMD Freesync, Srgb 99%, Slim ...",https://m.media-amazon.com/images/I/61y3SVAD+eL._AC_UL800_.jpg,4.3,589.0,16999.0,23000.0,Displays
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,https://m.media-amazon.com/images/I/71h1cvoSnzL._AC_UL800_.jpg,4.0,587.0,1695.0,3495.0,Displays
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,https://m.media-amazon.com/images/I/71lAH6JhihL._AC_UL800_.jpg,4.0,587.0,1695.0,3495.0,Displays
"Storio Toys LCD Writing Tablet Magic Slates for Kids 8.5Inch E-Note Pad, multicolor",https://m.media-amazon.com/images/I/61+yiLmsYuL._AC_UL800_.jpg,3.9,587.0,255.01,291.0,Tablets
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,https://m.media-amazon.com/images/I/71hfqSEZL-L._AC_UL800_.jpg,4.0,587.0,1695.0,3495.0,Displays
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,https://m.media-amazon.com/images/I/71MvYY4g+BL._AC_UL800_.jpg,4.0,587.0,1695.0,3495.0,Displays
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,https://m.media-amazon.com/images/I/71E-b8o-1hL._AC_UL800_.jpg,4.0,587.0,1695.0,3495.0,Displays
Blackt Electrotech (BT16D) : Wireless Remote Control Switch System for 4 Lights and 1 Fan with Speed Speed Display,https://m.media-amazon.com/images/I/61qnFIVM6yL._AC_UL800_.jpg,4.1,586.0,1286.0,1800.0,Displays
"F N Finautica Wooden Italian Wooden Crafter Standard Size Tripod Floor Lamp With Jute Shade, Bulb And Holder, Pack Of 1",https://m.media-amazon.com/images/I/61EDUtbAZML._AC_UL800_.jpg,3.8,582.0,1399.0,4000.0,Cameras
LOHAYA Air Conditioner Remote Compatible for Voltas Smart Split AC Remote Control with WiFi Function [ Compatible for Volt...,https://m.media-amazon.com/images/I/31K4RLWXUQL._AC_UL800_.jpg,3.6,579.0,426.55,1199.0,Networking
Smart Shelter 2 Height Adjustable Satellite Speaker Stands Mounts Heavy Duty Floor Surround Sound Satellite Small Bookshel...,https://m.media-amazon.com/images/I/41ssr8SFQYL._AC_UL800_.jpg,3.5,579.0,1999.0,5499.0,Speakers
"V-Guard VND400 Voltage Stabilizer for 1.5 Ton AC (150V-285V), Grey",https://m.media-amazon.com/images/I/61JJhSgAQGL._AC_UL800_.jpg,4.1,578.0,2940.0,4300.0,Power
"APC Easy UPS BVX1200LI-IN 1200VA / 650W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC...",https://m.media-amazon.com/images/I/81DIUNLbB8L._AC_UL800_.jpg,4.0,576.0,8499.0,10900.0,Power
"Yantralay 40 in 1 Action Camera Mount Kit Compatible with gopro Hero 11/10/9/8/7/6/5, SJCAM,Osmo Action,Insta 360 & Other ...",https://m.media-amazon.com/images/I/81AsPmOYO0L._AC_UL800_.jpg,4.0,575.0,1095.0,2999.0,Cameras
Quantum RJ45 Ethernet Patch/LAN Cable with Gold Plated Connectors Supports Upto 1000Mbps - (3 Meters) - (White),https://m.media-amazon.com/images/I/51ychP6mP8L._AC_UL800_.jpg,4.3,573.0,199.0,299.0,Networking
Astigo Compatible Remote for LG LED TV Model (Exactly Same Remote only),https://m.media-amazon.com/images/I/51tvggb77EL._AC_UL800_.jpg,3.9,570.0,284.0,599.0,Displays
V-Guard Envibe 12D4 Router UPS | Mini UPS for 12 V Wi-Fi Router | Uninterrupted Internet | 4-5 Hours Backup During Power C...,https://m.media-amazon.com/images/I/61OQnfKX4vL._AC_UL800_.jpg,4.1,546.0,1945.0,3650.0,Networking
"(Renewed) boAt Stone 190 Portable Wireless Speaker with 5W Premium Sound, Bluetooth V5.0, IPX7 Water & Splash Resistance, ...",https://m.media-amazon.com/images/I/71TSo06bojL._AC_UL800_.jpg,4.0,543.0,854.0,1299.0,Speakers
LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,https://m.media-amazon.com/images/I/61iA-gxIcuL._AC_UL800_.jpg,3.7,536.0,284.05,1199.0,Displays
MOSTOS ; Brings Superior® - Camera Lens Cap 55 mm For Nikon Lens Replaces LC-55 Lens Cap Front Lens Cap (55mm) - AF-P 18-5...,https://m.media-amazon.com/images/I/518XrC9sNaL._AC_UL800_.jpg,4.2,531.0,180.0,399.0,Cameras
CP PLUS 3+1 Coaxial Pure Copper CCTV Camera Cable (90 Meter) White,https://m.media-amazon.com/images/I/710-Sk1Y1zL._AC_UL800_.jpg,4.0,531.0,1499.0,2800.0,Cameras
"ZEBRONICS A22FHD LED (21.5"") (54.61 cm) LED 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in S...",https://m.media-amazon.com/images/I/71aE4-SOTYL._AC_UL800_.jpg,3.8,510.0,5499.0,21999.0,Displays
"Dell Professional 24 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, ...",https://m.media-amazon.com/images/I/61gwkgOCxWL._AC_UL800_.jpg,4.4,509.0,13900.0,21500.0,Displays
LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & ...,https://m.media-amazon.com/images/I/41D2E5XoWLL._AC_UL800_.jpg,3.5,507.0,331.55,999.0,Displays
ZOBAK 3-in-1 Multifunctional Extendable Bluetooth Selfie Stick Tripod with Detachable Wireless Remote Compatible with iPho...,https://m.media-amazon.com/images/I/41tzDCBT2LL._AC_UL800_.jpg,3.9,501.0,448.0,1199.0,Cameras
FEDUS 3M Computer Power Cable Cord for Desktops PC and Printers/Monitor SMPS Power Cable IEC Mains Power Cable Black,https://m.media-amazon.com/images/I/416Sc2ewntL._AC_UL800_.jpg,4.3,495.0,329.0,999.0,Displays
"Huion H610Pro V2 Digital Drawing Tablet Graphic Pen Tablet 10"" x 6.25"", 8192 Pressure Sensitivity with Battery-Free Stylus...",https://m.media-amazon.com/images/I/61IG7G8iVOL._AC_UL800_.jpg,4.3,494.0,3999.0,8879.0,Tablets
"HUMBLE Mini Quick Release Plate QR Release Plate Replacement for Tripod Clamps for Sony VCT-60AV, VCT-D580RM, VCT-D680RM, ...",https://m.media-amazon.com/images/I/61SKVMhK28L._AC_UL800_.jpg,3.9,494.0,269.0,699.0,Cameras
"HP Deskjet Ink Advantage 2776 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.",https://m.media-amazon.com/images/I/61h3dwKUQ6L._AC_UL800_.jpg,4.0,493.0,6399.0,7818.0,Networking
"Amazon Basics 2nd Gen Stylus Pen | Supports Palm Rejection, Tilt Sensor, Precise for Writing/Drawing| for iPad 6/ 7/ 8/ 9t...",https://m.media-amazon.com/images/I/61w6waWTxsL._AC_UL800_.jpg,3.9,481.0,2479.0,6099.0,Tablets
"DIGITEK® (Platinum FW-50) Platinum Lithium-ion Rechargeable Battery for Sony DSLR Camera | Compatibility - Alpha NEX-3, 5,...",https://m.media-amazon.com/images/I/71cSg4HxrNL._AC_UL800_.jpg,3.8,478.0,1099.0,2000.0,Cameras
Marshall Willen Portable Bluetooth Speaker - Black & Brass,https://m.media-amazon.com/images/I/61zYC5DuimL._AC_UL800_.jpg,4.6,477.0,9999.0,14999.0,Speakers
"EMBOX 10A Extension board with usb port - 4 Universal Sockets and 3 USB (2.4 A) charging Ports with Indicator,2500w Heavy ...",https://m.media-amazon.com/images/I/715GbQJWQKL._AC_UL800_.jpg,4.4,477.0,796.0,1999.0,Power
EMBOX 10A Extension board with usb port - 4 Universal Sockets and 3 USB (2.4 A) charging Ports with Indicator and Overload...,https://m.media-amazon.com/images/I/715GbQJWQKL._AC_UL800_.jpg,4.4,477.0,885.0,2400.0,Power
techlife solutions Head Strap Camera Mount for GoPro Xiaoyi SJCAM and All Action Camera,https://m.media-amazon.com/images/I/710ERU80dXL._AC_UL800_.jpg,4.1,476.0,218.0,359.0,Cameras
Storite UPort 1.8 Meter 3 Pin PC Power Cable IEC Mains Kettle Lead Replacement Cord for Desktop/Monitor/Printer - Black,https://m.media-amazon.com/images/I/71rHMX4eVNL._AC_UL800_.jpg,4.0,475.0,399.0,999.0,Displays
Hisense 139 cm (55 inches) Tornado 2.0 Series 4K Ultra HD Smart LED Google TV 55A7H (Silver),https://m.media-amazon.com/images/I/71vapWWJd8L._AC_UL800_.jpg,4.3,471.0,40999.0,69990.0,Displays
Hisense 164 cm (65 inches) Tornado 2.0 Series 4K Ultra HD Smart LED Google TV 65A7H (Silver),https://m.media-amazon.com/images/I/81GpORj7CrL._AC_UL800_.jpg,4.3,471.0,51999.0,99990.0,Displays
"Mobilife Selfie Stick with Light,Long Selfie Stick with Tripod Stand 100cm Plus Bluetooth Extandable Selfie Stick Tripod R...",https://m.media-amazon.com/images/I/61RFj9wvxRL._AC_UL800_.jpg,4.1,466.0,949.0,2199.0,Cameras
FitSpark New Eagle Series Action Cameras (Eagle i9 Plus),https://m.media-amazon.com/images/I/61B9yNAc2SL._AC_UL800_.jpg,4.2,465.0,9999.0,15990.0,Cameras
7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 ...,https://m.media-amazon.com/images/I/41foIRt+3BL._AC_UL800_.jpg,3.5,463.0,299.0,899.0,Displays
Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),https://m.media-amazon.com/images/I/61q-ekvt8qL._AC_UL800_.jpg,3.8,461.0,284.0,899.0,Displays
Frontech 15.4-inch LED Backlit Computer Monitor with HDMI and VGA Port FT-1978 (Black),https://m.media-amazon.com/images/I/518cB2SbzyL._AC_UL800_.jpg,3.6,459.0,3190.0,5500.0,Displays
TOSHIBA 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550LP (Black),https://m.media-amazon.com/images/I/81GgU5Nt2-L._AC_UL800_.jpg,4.3,437.0,46999.0,79990.0,Displays
"SquadPixel Esp-32 Wifi, Bluetooth, Dual Core Chip Development Board (ESP-WROOM-32)",https://m.media-amazon.com/images/I/611SuZX5oYL._AC_UL800_.jpg,4.3,434.0,616.0,999.0,Networking
Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),https://m.media-amazon.com/images/I/61LLKJPwBKL._AC_UL800_.jpg,3.9,433.0,8990.0,18990.0,Displays
"HP Laserjet 136nw WiFi Printer, Print Copy Scan, Compact Design, Reliable and Fast Printing, Network Support",https://m.media-amazon.com/images/I/61tdeRmMVRL._AC_UL800_.jpg,4.1,432.0,18499.0,18755.0,Networking
Qubo Baby Cam from Hero Group Baby Monitor 2MP Wi-Fi 1080p Full HD Baby Cry Alert Sleep Monitor Audio & Video Monitor | Mo...,https://m.media-amazon.com/images/I/51j8sKs9F5L._AC_UL800_.jpg,4.0,420.0,3990.0,7490.0,Displays
"VEIKK VK640 Drawing Tablet 6x4 inch Portable Pen Tablet with 8192 Levels Battery-Free Stylus Graphic Tablet, 6 Shortcuts f...",https://m.media-amazon.com/images/I/51tFCqxlnhL._AC_UL800_.jpg,4.2,409.0,2699.0,5399.0,Tablets
"BESTOR® Doodle LCD Pad Writing Tablet for Kids 10 Inch, Doodle Board Drawing Tablet with Lock Function, Erasable Reusable ...",https://m.media-amazon.com/images/I/61Wl1mkA8oL._AC_UL800_.jpg,3.8,409.0,499.0,999.0,Tablets
"CASON CS6 Real 4K 30fps HD Dual Screen Action Camera for Vlogging with EIS+Gyro,Anti Shake Touch Screen Waterproof Sports ...",https://m.media-amazon.com/images/I/71MohCxxKXL._AC_UL800_.jpg,3.8,408.0,9879.0,13995.0,Cameras
"ZEBRONICS Zeb-PIXAPLAY 15 Android Smart LED Projector with WiFi/BT v5.1, FHD 1080p, Apps, Miracast DLNA/Airplay Support, 3...",https://m.media-amazon.com/images/I/61bAqLX2lRL._AC_UL800_.jpg,3.9,407.0,14799.0,42999.0,Networking
"Lenovo Calling Tab M8 2nd Gen Tablet (8-inch, 2GB, 32GB, Wi-Fi + 4G LTE + Calling), Iron Grey",https://m.media-amazon.com/images/I/61LdWaeRtML._AC_UL800_.jpg,4.0,403.0,10340.0,16000.0,Tablets
LOHAYA Remote Compatible for Sony Bravia LCD LED HD TV Remote Control Works with All Sony LED LCD HD Tv's [ Compatible for...,https://m.media-amazon.com/images/I/6135eMZEqLL._AC_UL800_.jpg,3.7,402.0,265.05,599.0,Displays
Electvision Remote Control for led Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for ver...,https://m.media-amazon.com/images/I/51005n3XalL._AC_UL800_.jpg,3.9,401.0,339.0,999.0,Displays
"Fybros Comex 2 Pin Extension Cord, Extension Box, Power Strip with International Sockets Extension Board,Thermal Protectio...",https://m.media-amazon.com/images/I/612wDiJswCL._AC_UL800_.jpg,4.3,397.0,489.0,599.0,Power
"RISSACHI Heavy Duty TV Wall Mount Bracket for 14 inch to 42 inch LCD/LED/Monitor/Smart TV, Fixed Universal TV Wall Stand (...",https://m.media-amazon.com/images/I/6185XkhoczL._AC_UL800_.jpg,3.8,395.0,349.0,499.0,Displays
"APC Back-UPS Pro BR1500G-IN, 1500VA / 865W, 230V UPS System, High-Performance Premium Power Backup & Protection for Home O...",https://m.media-amazon.com/images/I/61JOxrTtMSL._AC_UL800_.jpg,3.9,388.0,17299.0,20700.0,Power
EMBOX 10A Extension Board with USB-Multi Plug Socket with 3 Universal Sockets + 3 USB ports (5V/2.4A)-Extension Box with S...,https://m.media-amazon.com/images/I/71bT9vs7kfL._AC_UL800_.jpg,4.3,385.0,581.0,2400.0,Power
"Ant Esports GS100 2.0 Multimedia Aux Connectivity, USB Powered and Volume Control Gaming Speaker (Black)",https://m.media-amazon.com/images/I/71isljGkLxL._AC_UL800_.jpg,3.9,377.0,549.0,1299.0,Speakers
OLWICK® 2 Pcs Power Strip Fixator Self Adhesive Socket Holder Punch-Free Wall-Mounted Desktop Fixer Plugin Holder Organize...,https://m.media-amazon.com/images/I/41jPgwb9WQL._AC_UL800_.jpg,3.7,375.0,299.0,599.0,Power
ZHIZUKA Telescope Zoom 90X HD Focus Astronomical Refractor with Portable Tripod Stand. F36050M High Power TeleScope Gift f...,https://m.media-amazon.com/images/I/71MWwCGrVqL._AC_UL800_.jpg,3.2,375.0,1899.0,3999.0,Cameras
"Anchor by Panasonic 4 Socket with Single Switch (22048) (4M) 4 Socket Extension Boards  (White, 4 m)",https://m.media-amazon.com/images/I/51OZNsq9XwL._AC_UL800_.jpg,4.4,365.0,628.0,800.0,Power
"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Ca...",https://m.media-amazon.com/images/I/71-hnR2oACL._AC_UL800_.jpg,3.8,363.0,2190.0,3999.0,Speakers
Lapster rj45 connector Coupler Cat7/Cat6/Cat5e Ethernet Network lan connector,https://m.media-amazon.com/images/I/714JY12CmjL._AC_UL800_.jpg,4.2,357.0,106.0,999.0,Networking
"70mai A800S True 4K Dual Channel Car Dash Camera, 2160P Front & 1080P Rear, Built-in GPS Logger, IMX415 Sensor, ADAS, F1....",https://m.media-amazon.com/images/I/61sw9OSqkgL._AC_UL800_.jpg,4.2,356.0,16099.0,19999.0,Cameras
"Lenovo Tab P11 Plus Tablet (11 inch (27.94 cm), 6 GB, 128 GB, Wi-Fi+LTE, Voice Calling), Slate Grey with 2K Display, Quad ...",https://m.media-amazon.com/images/I/511mMK0LW2L._AC_UL800_.jpg,4.3,353.0,26499.0,39000.0,Tablets
FatCherry 6A 4 Way Extension Board max Rating 1440 W Wire Length 3 Meters (White),https://m.media-amazon.com/images/I/51rJdWhJ-2L._AC_UL800_.jpg,4.2,352.0,399.0,520.0,Power
"KRISONS Cylender 4” Double Woofer 30W Multi-Media Bluetooth Party Speaker with Wired Mic for Karaoke, RGB Lights, USB, SD ...",https://m.media-amazon.com/images/I/71Lis3lCyGL._AC_UL800_.jpg,3.6,350.0,1599.0,4999.0,Speakers
"HOMAVA Dummy Fake Wired Security CCTV Dome Camera with Flashing Red LED Light,11.5 X 11.5 X 7.2 cm, Black",https://m.media-amazon.com/images/I/41JPaYqCuQL._AC_UL800_.jpg,4.0,347.0,199.0,399.0,Cameras
"Samvardhan 8.5 inch LCD Writing Tablet, Best Gift Electronic Drawing and Writing Board for Kids & Adults, Handwriting Pape...",https://m.media-amazon.com/images/I/61m6BLWfXmL._AC_UL800_.jpg,3.8,340.0,255.0,999.0,Tablets
Syga Focus F-1 Anti-Slip Quick Rapid Shoulder Sling Belt Neck Strap for Camera SLR DSLR Black,https://m.media-amazon.com/images/I/51qij-1yBnL._AC_UL800_.jpg,4.1,336.0,379.0,855.0,Cameras
"SpiffySky USB 2.0 to RS-232 Serial Cable for Printer, Projector, Scanner, Router, Modem (Blue)",https://m.media-amazon.com/images/I/61pS4DkVKbL._AC_UL800_.jpg,3.5,332.0,270.0,499.0,Networking
"HIFFIN 3-Way Monopod Grip Arm Tripod Foldable Selfie Stick, Stabilizer Mount Holder for GoPro Hero 9/8/7/6/5, SJCAM SJ6, S...",https://m.media-amazon.com/images/I/51mOObGSdNL._AC_UL800_.jpg,3.8,331.0,524.0,1000.0,Cameras
"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetoo...",https://m.media-amazon.com/images/I/61kBkovkzOL._AC_UL800_.jpg,4.5,330.0,1799.0,3999.0,Cameras
Great Choice High HD Focus Spy Magnet Camera Full HD Mini Spy WiFi Magnetic Live Stream Night Vision IP Wireless 1080P Aud...,https://m.media-amazon.com/images/I/71VR5hYj0GL._AC_UL800_.jpg,2.9,322.0,769.0,2999.0,Cameras
"Skudgear Artist Glove for Drawing Tablet,Original Anti-Fouling Artist Two-Finger Glove for Pencil Sketching, Watercolours ...",https://m.media-amazon.com/images/I/51MoVgf9aML._AC_UL800_.jpg,3.7,321.0,283.0,1999.0,Tablets
"ZEBRONICS Zeb-Fame 1 USB Powered 2.0 Speaker with 10W RMS Output, 7 RGB Modes, LED Control Switch, Volume Control, 3.5mm I...",https://m.media-amazon.com/images/I/81PDS6CCeYL._AC_UL800_.jpg,4.1,320.0,799.0,1999.0,Speakers
FABTEC 4.3 Dashboard TFT LCD Screen Rear View Monitor with 8 LED Night Vision Car Reverse Camera,https://m.media-amazon.com/images/I/61HrojZ0QOL._AC_UL800_.jpg,3.6,319.0,1325.0,1999.0,Cameras
Oculy 100ml (Pack of 2) Spray Spectacle & Camera Lens Cleaner with Japanese Microfiber Cloth & Mini Screwdriver | Professi...,https://m.media-amazon.com/images/I/71ourUnTJ9L._AC_UL800_.jpg,4.4,314.0,349.0,999.0,Cameras
"HP DHS-2101 2.0 USB Portable Multimedia Wired Black Speaker with 3.5mm AUX Connectivity, Black",https://m.media-amazon.com/images/I/51NLsiEFFcL._AC_UL800_.jpg,4.0,311.0,1307.0,2000.0,Speakers
HIFFIN® Lens Filter Step Up CONVERTION Rings Set 8 Pcs 49 mm-82 As Hood,https://m.media-amazon.com/images/I/310+WJ0DzeL._AC_UL800_.jpg,4.2,306.0,584.0,1000.0,Cameras
UltraProlink UM1050U Power Qube Surge Protector & Spike Guard | White | 175J Extension Board | 4 Universal Sockets 2500W |...,https://m.media-amazon.com/images/I/41m-aMMoBvL._AC_UL800_.jpg,4.3,292.0,2199.0,2999.0,Power
Robustrion Tempered Glass Screen Protector for iPad Air 5 / iPad Air 4 10.9 inch/iPad Air 5 / iPad Air 4 10.9 inch/iPad Pr...,https://m.media-amazon.com/images/I/51DSxnJRwfL._AC_UL800_.jpg,4.2,287.0,349.0,1499.0,Tablets
"AmazonBasics Bluetooth Speaker 5.0 Soundbar with 16W RMS, 2000mAh Battery, Upto 19 Hrs Playtime Aux/USB Port (Black)",https://m.media-amazon.com/images/I/71ppEGguYzL._AC_UL800_.jpg,3.9,279.0,1249.0,2199.0,Speakers
"AmazonBasics Bluetooth Speaker 5.0 Soundbar with 16W RMS, 2000mAh Battery, Upto 19 Hrs Playtime Aux/USB Port (Grey)",https://m.media-amazon.com/images/I/81Oa+WnnA4L._AC_UL800_.jpg,3.9,279.0,1249.0,2199.0,Speakers
"WELBORN ENEL14 Battery Pack Compatible with Nikon Digital Camera,D5600,D3500,D3400, D3100,D3200,D3300, D5100, D5200, D530...",https://m.media-amazon.com/images/I/61pKmaXjI4L._AC_UL800_.jpg,4.0,278.0,1234.0,2450.0,Cameras
DIGITEK® (LP-E6 Platinum) 2100mAh Rechargeable Lithium-ion Battery for Canon DSLR Camera | Compatibility - EOS SD Mark II...,https://m.media-amazon.com/images/I/610OMGTQeuL._AC_UL800_.jpg,4.1,276.0,1399.0,3000.0,Cameras
"TP-Link TL-SG105S 5-Port Desktop Gigabit Ethernet Switch/Hub, Ethernet Splitter, Plug & Play, no Configuration Required, S...",https://m.media-amazon.com/images/I/61yHMBYIzbL._AC_UL800_.jpg,4.6,275.0,1399.0,2999.0,Networking
"ZEBRONICS 68.5cms 27inch Widescreen Monitor, IPS, Ultra Slim, FHD 1920x1080 Pixels, HDMI, VGA, 250nits, Built in Speaker, ...",https://m.media-amazon.com/images/I/61VdlGdSwuL._AC_UL800_.jpg,3.7,273.0,11999.0,27999.0,Speakers
"Acko 1 Year Extended Warranty for Tablets Between INR 10,001-20,000 (Email Delivery)",https://m.media-amazon.com/images/I/51V-TLHXcNL._AC_UL800_.jpg,4.0,271.0,349.0,799.0,Tablets
"BLESSBE BB39, Kids Digital Camera with 3.5"" Screen, Front and Rear Selfie Dual Camera, Child Real Camera, Childrens Cute D...",https://m.media-amazon.com/images/I/41qHT-a+B3L._AC_UL800_.jpg,3.0,269.0,1499.0,2500.0,Cameras
"Brillar Multiplug Extension Board with 3 Sockets, Individual Switches and Led Indicators (Three Pin Plug, 6 Amp)",https://m.media-amazon.com/images/I/71mEhTMS-UL._AC_UL800_.jpg,3.7,267.0,216.0,499.0,Power
INDRICO® Extension Boards with Individual Switch of 4 Sockets with 5 Meter Long Cable PVC White,https://m.media-amazon.com/images/I/41hn3UpGRzL._AC_UL800_.jpg,4.6,264.0,850.0,3999.0,Power
"INDRICO 16A Electric Multi Outlet Extension Board Box with MCB for Heavy Duty PVC White Pack of 1 (2.5 MM 3000 Watts, 3 Me...",https://m.media-amazon.com/images/I/61lv0hOqQuL._AC_UL800_.jpg,4.6,264.0,1399.0,3999.0,Power
Standlast Extension Board Cord 10 AMP 240V 6-Socket Surge Protector Multi Plug Spike Guard with 1.8 Meter Cord-Grey,https://m.media-amazon.com/images/I/61KJp6CKCiL._AC_UL800_.jpg,4.3,261.0,499.0,999.0,Power
"HB PLUS Selfie Stick, Extendable Selfie Stick with Wireless Remote and Tripod Stand, Portable, Lightweight, Compatible wit...",https://m.media-amazon.com/images/I/61Fe+3Js3CL._AC_UL800_.jpg,3.9,260.0,349.0,999.0,Cameras
Ignitate Party Mini Laser Projector Stage Lighting Sound Activated Laser Light for Party and DJ with Mini-Tripod Stand,https://m.media-amazon.com/images/I/71MP2h6yErL._AC_UL800_.jpg,3.8,256.0,845.0,2999.0,Cameras
"F&D F6000X Powerful 270 W Bluetooth Home Audio Speaker & Home Theater System (5.1, Black)",https://m.media-amazon.com/images/I/71D+d5StncL._AC_UL800_.jpg,4.0,251.0,13999.0,16990.0,Speakers
